id,name,year,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,mode,speechiness,valence,popularity
1SAkL1mYNJlaqnBQxVZrRl,Baby Got Back,1992,0.0051,0.926,262827,0.669,0.0,0.0887,-11.271,Mode.MAJOR,0.301,0.642,72
5EYWGM3Ns3iYew8ws0FatB,This Kiss,1998,0.175,0.398,194307,0.804,0.0,0.181,-5.559,Mode.MAJOR,0.0451,0.709,70
4RknwcXE2mMJTx3KkBriTO,Speed (Hardcore),1993,0.000279,0.571,378187,0.604,0.593,0.0557,-14.474,Mode.MAJOR,0.051,0.799,21
0prF3F4FoKvxBObaeXLVHv,When I'm Gone,2012,0.496,0.701,248560,0.76,0.0,0.0867,-6.561,Mode.MAJOR,0.0512,0.301,55
2GRMJEIAvKlqJd9UHZTjRD,Off on Your Own (Girl),1988,0.00299,0.693,249000,0.535,3.03e-06,0.0636,-13.99,Mode.MINOR,0.0446,0.666,50
2MdXHo2uhdGMksRnUBxmzI,"One, Two, Three",1967,0.773,0.577,206160,0.629,0.0339,0.23,-9.925,Mode.MINOR,0.0356,0.9,20
1oA96IPDcezyUDvXwjNBf2,Stumblin' In - Acoustic Cover,1979,0.992,0.55,231514,0.204,0.904,0.101,-14.661,Mode.MAJOR,0.0904,0.186,3
6OUExuMUOP3mJGnS2eA0Rx,You Think You Know Her,1992,0.0183,0.648,283933,0.699,0.111,0.343,-11.729,Mode.MAJOR,0.0328,0.753,36
1VBUAvGsvkOzAc6W50z1nh,Bounce Back,1990,0.00909,0.664,236333,0.942,0.00618,0.0464,-8.344,Mode.MINOR,0.0518,0.821,6
3pFC5u4BYOV8iJHnr36RpO,Street Of Dreams,1992,0.00747,0.753,263533,0.628,0.000123,0.263,-10.54,Mode.MINOR,0.0466,0.94,21
0QCQBP11w2QNel5LhkYskU,I Don't Wanna Lose You Baby,1965,0.391,0.375,187253,0.475,0.0,0.388,-13.607,Mode.MAJOR,0.0295,0.661,11
2KVrZKnaDbu9Ik9aMHe8J3,Sweetheart Like You,1983,0.627,0.555,273667,0.375,1.96e-05,0.0751,-11.308,Mode.MINOR,0.0418,0.487,40
2oLwDI8tZUOh6SmTMRRfKs,Elevators (Me & You),1996,0.0234,0.772,265200,0.586,0.000722,0.0562,-10.434,Mode.MINOR,0.301,0.643,60
5oqukcHWfqq7HGjyKwLX1y,Take a Bow,1995,0.417,0.568,321360,0.366,3.39e-06,0.0664,-8.854,Mode.MAJOR,0.0258,0.311,59
6pVLgwDRTCORcbn5czge5R,Only Yesterday,1975,0.0271,0.359,250868,0.438,0.0,0.131,-14.401,Mode.MAJOR,0.0376,0.581,58
59BDRwvPlSeld9KjFnFhKN,Don't Talk to Strangers,1965,0.551,0.394,142627,0.741,1.63e-05,0.176,-8.239,Mode.MAJOR,0.0344,0.602,17
3xjTuTBaihydhSC7ByNoSb,Stuck In A Moment You Can't Get Out Of,2001,0.391,0.524,271800,0.644,0.000246,0.168,-4.986,Mode.MAJOR,0.0238,0.324,55
39iKJpLPhsDTOzH2lXliWF,(Your Love Has Lifted Me) Higher And Higher,1977,0.0575,0.656,241720,0.646,0.00464,0.16,-9.169,Mode.MINOR,0.0336,0.75,46
3gHfkihp7u39cPckHNJpLn,Love That Got Away,1980,0.0909,0.525,204653,0.802,2.45e-05,0.163,-5.905,Mode.MAJOR,0.0568,0.764,20
3LlAyCYU26dvFZBDUIMb7a,Demons,2013,0.19,0.505,175200,0.71,0.00025,0.329,-3.015,Mode.MAJOR,0.0321,0.428,77
1EJISek2tJ8Wo9p6MLfkEo,She's All I Got,1971,0.299,0.328,161779,0.399,2.1e-06,0.202,-13.374,Mode.MAJOR,0.102,0.774,4
003vvx7Niy0yvhvHt4a68B,Mr. Brightside,2005,0.00121,0.352,222973,0.911,0.0,0.0995,-5.23,Mode.MAJOR,0.0747,0.236,88
5WFDseVq6n2LnKQMByCYnj,My List,2002,0.444,0.629,200973,0.688,0.0,0.169,-6.511,Mode.MINOR,0.0395,0.362,56
7ueP5u2qkdZbIPN2YA6LR0,Sail,2013,0.441,0.826,259093,0.436,0.615,0.0964,-9.583,Mode.MAJOR,0.0558,0.272,76
6BDWKu4eOJgdSg9KA6Icn6,Please Don't Leave,1979,0.211,0.757,238492,0.554,3.26e-05,0.053,-9.822,Mode.MAJOR,0.0423,0.859,15
7cm9QkrwSWH0scegcO8XZ2,I Found Someone,1988,0.557,0.538,223160,0.604,0.0,0.162,-10.936,Mode.MINOR,0.0262,0.373,56
6guQQe1dKmlhkW49saWzuk,She's Tight,1982,0.202,0.421,178107,0.785,1.25e-05,0.166,-8.785,Mode.MAJOR,0.054,0.849,38
56eGOeSsqdg3FLxdo83TwV,Rumor,2019,0.749,0.655,198440,0.56,0.0,0.115,-6.857,Mode.MAJOR,0.0486,0.599,73
71GMl3Q7U4JnrTqI9kfcoN,Rock 'n' Roll Fantasy - 2009 Remaster,1979,0.0261,0.605,197467,0.716,5.82e-06,0.13,-5.471,Mode.MAJOR,0.0285,0.868,56
4x2YdtTppdbL4kHPOjaunq,More Than A Woman,2002,0.0793,0.655,229867,0.649,0.000393,0.117,-5.653,Mode.MINOR,0.089,0.759,63
39ua7Hz20xotv0tAxP1XCc,Gitarzan,1969,0.484,0.401,187040,0.8,0.0,0.943,-8.424,Mode.MAJOR,0.14,0.696,32
3AqcBOSlJF7xMgvLpQoa3c,Toot It And Boot It,2010,0.127,0.8,243747,0.536,0.0,0.106,-9.533,Mode.MAJOR,0.0893,0.247,55
5xQkkHYbgJ2VegCrRUCvcS,Kiss The Bride,1983,0.139,0.678,262067,0.856,0.031,0.134,-6.296,Mode.MAJOR,0.079,0.681,42
5AD7iwvIzbiABVsMndAmez,Goodnight Tonight,1979,0.0566,0.748,260800,0.683,0.000639,0.0809,-9.885,Mode.MINOR,0.0466,0.943,36
5OQsiBsky2k2kDKy2bX2eT,Learn to Fly,2000,1.83e-05,0.465,235293,0.919,2.07e-05,0.262,-4.025,Mode.MAJOR,0.0408,0.537,78
2MZ8MnTfejq0uEBCApD8tf,Heaven,2003,0.000553,0.394,229787,0.816,0.0,0.0775,-6.295,Mode.MAJOR,0.0403,0.36,48
6QhXQOpyYvbpdbyjgAqKdY,Cecilia,1970,0.357,0.755,174827,0.876,5.17e-06,0.22,-8.867,Mode.MAJOR,0.0362,0.954,75
22SaoTU5eut0RiB3nPuiUh,Love Is All We Need,1959,0.725,0.503,160520,0.456,0.0,0.186,-10.56,Mode.MAJOR,0.0314,0.689,31
6AevVhFCIjykShM9H0oJyd,Doctor! Doctor!,1984,0.297,0.686,279000,0.66,2.6e-05,0.151,-11.894,Mode.MAJOR,0.0309,0.921,49
4kY7rYtE4OQkJNq22OIYRI,Downtown,2013,0.18,0.532,195867,0.825,0.0,0.296,-5.287,Mode.MAJOR,0.0468,0.96,56
2yBVeksU2EtrPJbTu4ZslK,What a Fool Believes,1979,0.284,0.758,223867,0.378,0.0,0.049,-15.308,Mode.MINOR,0.0449,0.985,73
1oHNvJVbFkexQc0BpQp7Y4,Starships,2012,0.135,0.747,210627,0.716,0.0,0.251,-2.457,Mode.MINOR,0.075,0.751,77
5RqR4ZCCKJDcBLIn4sih9l,Party Girl,2020,0.749,0.728,147800,0.431,0.0,0.0996,-9.966,Mode.MINOR,0.0622,0.629,73
6yARPLK0PV4heEyh7pVMGz,Part Of Me,2012,0.000354,0.667,216160,0.922,0.0,0.0867,-4.645,Mode.MAJOR,0.0353,0.761,75
4S518ci8UY4op0Xyp6Hx6o,Toes,2009,0.657,0.801,262773,0.759,0.0,0.0897,-5.398,Mode.MAJOR,0.0378,0.821,73
2xSfwtV4mUr2h63Q1zJH58,Both Sides Now,1968,0.413,0.352,195840,0.3,0.0,0.1,-9.282,Mode.MAJOR,0.0301,0.295,54
0cunAi5FhuVTMMIE9XfqfP,Amen,2011,0.345,0.509,228560,0.688,0.0,0.151,-3.892,Mode.MAJOR,0.0313,0.434,32
5CI1FP2Volc9wjz2MBZsGx,Fame,1980,0.132,0.7,316067,0.73,0.0,0.133,-8.763,Mode.MINOR,0.0311,0.961,68
20MuVazoNMv6xjKPnRFOxG,WAKE UP,2018,0.192,0.741,231964,0.645,0.0,0.163,-5.116,Mode.MINOR,0.0963,0.488,70
11fcBJ6r3jauGOdiqPYbUH,Not Too Young To Get Married,1963,0.567,0.635,149747,0.714,0.0027,0.403,-6.812,Mode.MAJOR,0.0537,0.787,15
1RfPA6mxhOvc5dVK9MHReF,Pirate Flag,2013,0.0787,0.559,225427,0.795,4.83e-06,0.102,-6.255,Mode.MAJOR,0.052,0.553,55
1dIChAQ6MLzIsXWl6vWAqX,Kentucky Rain,1970,0.427,0.411,195720,0.374,1.01e-05,0.154,-14.028,Mode.MAJOR,0.0282,0.558,57
27PmvZoffODNFW2p7ehZTQ,Don't Mind,2016,0.0235,0.464,198237,0.771,0.0,0.063,-4.503,Mode.MAJOR,0.336,0.69,66
2hns6Dv29Yrg68AVTJiAyA,Who Knew - Edit,2007,0.00462,0.688,208493,0.734,0.0,0.0756,-4.569,Mode.MAJOR,0.0274,0.46,76
4lIxdJw6W3Fg4vUIYCB0S5,Style,2015,0.00253,0.598,231000,0.786,0.0016,0.117,-5.572,Mode.MAJOR,0.0383,0.456,74
4tK4ARuilOrBzwVQK73E0Y,The Remedy (I Won't Worry),2003,0.041,0.589,256441,0.867,0.0,0.306,-4.523,Mode.MAJOR,0.0385,0.795,60
2zEvB5gYtH1wICRBST2Qlg,Give A Damn,1968,0.78,0.497,215907,0.324,0.0,0.176,-11.956,Mode.MAJOR,0.0342,0.483,18
67awxiNHNyjMXhVgsHuIrs,Turn Down for What,2014,0.00107,0.818,213733,0.799,0.128,0.057,-4.1,Mode.MINOR,0.156,0.0815,73
1xuPsqp5mdZnmODKjeWJEh,Bang And Blame - Remastered,1995,0.131,0.663,327507,0.612,0.576,0.116,-8.339,Mode.MAJOR,0.0321,0.722,48
7uWFUpGuEfmxYeymkV95jn,Time in a Bottle,1973,0.888,0.533,148587,0.157,0.0,0.108,-16.838,Mode.MAJOR,0.0374,0.587,74
6gBFPUFcJLzWGx4lenP6h2,goosebumps,2017,0.0847,0.841,243837,0.728,0.0,0.149,-3.37,Mode.MAJOR,0.0484,0.43,89
74UWXHeikO5C3ScEREk42E,Mockingbird,1974,0.0532,0.716,254240,0.753,0.000619,0.183,-12.407,Mode.MAJOR,0.0368,0.952,50
4h1oxHwo7BD2Yjv4g6WQ42,I See It Now,1994,0.267,0.567,214733,0.436,0.0,0.217,-9.138,Mode.MAJOR,0.0242,0.305,49
1zejeOnykpCoyVSit6Bwp3,hope ur ok,2021,0.388,0.443,209560,0.298,1e-05,0.103,-12.181,Mode.MAJOR,0.0644,0.172,76
3Wdk8wT9uqBVXhwwWt4YEb,Hi-Heel Sneakers,1968,0.763,0.746,140573,0.594,0.00203,0.0782,-9.268,Mode.MAJOR,0.0846,0.861,20
7uPQU7uKvsZZ7T9XnpBpFg,Someday,2010,0.0408,0.573,247800,0.905,0.0,0.113,-5.954,Mode.MAJOR,0.0343,0.683,52
5MoDQWMDMaAGDEiWsJfeCi,Eternal Flame,1989,0.525,0.526,238027,0.358,0.0,0.0942,-7.239,Mode.MINOR,0.0243,0.399,70
4rPkN1FMzQyFNP9cLUGIIB,Love Again,2021,0.00173,0.659,258004,0.667,2.85e-05,0.1,-4.668,Mode.MINOR,0.0339,0.468,74
1ogJw5GkGgLaDdAmQOeOGh,God,1994,0.399,0.678,234293,0.713,6.75e-06,0.249,-10.031,Mode.MAJOR,0.0352,0.941,40
60uo2N8udBgkYt2dHGB0qp,My Baby Loves Lovin',1970,0.361,0.644,167307,0.651,0.0,0.192,-10.871,Mode.MAJOR,0.0294,0.871,38
0aJfFLl0grcQS7euiIp0ni,Levon,1972,0.15,0.305,322133,0.594,0.000303,0.39,-10.499,Mode.MAJOR,0.0447,0.426,56
39SV8I6A8knhMZ2yv1LUnM,So Alone,1993,0.0754,0.629,447547,0.364,0.0,0.0258,-12.721,Mode.MINOR,0.0286,0.471,36
2zEXeKw3V6tNJ0j2Xd19z2,The Martian Hop,1963,0.205,0.401,134066,0.913,0.000459,0.14,-2.755,Mode.MAJOR,0.17,0.662,20
59JWp4PjZ9TRM8cmtaDYB1,Yessirskiii,2020,0.0183,0.895,219340,0.739,7.61e-06,0.102,-6.633,Mode.MAJOR,0.283,0.763,69
4U6I4CX15zcKLDSCgc0Eab,Conscience,1962,0.513,0.534,153267,0.712,0.0,0.367,-7.476,Mode.MAJOR,0.0837,0.947,4
1T5cdFiSyAZeOQAYS6rWyD,Yes Indeed,1962,0.838,0.543,172667,0.343,0.00158,0.203,-15.004,Mode.MAJOR,0.0325,0.817,10
2JoZzpdeP2G6Csfdq5aLXP,How Deep Is Your Love,1977,0.105,0.633,245200,0.357,0.0,0.133,-9.366,Mode.MINOR,0.0264,0.674,80
7qGHAkt0DcvSJNwBPF7e31,Today Is Your Day,2011,0.391,0.481,193920,0.493,0.0,0.216,-6.447,Mode.MAJOR,0.0312,0.355,31
4oJEy4qDPwDk5ac26yEMeL,I Don't Ever Want to See You Again,1997,0.38,0.607,345133,0.497,0.0,0.0681,-7.017,Mode.MAJOR,0.0374,0.407,50
0M9VqYG0wVun054JIdwFO8,La La Land,2009,0.0149,0.467,196467,0.919,0.0,0.0193,-2.255,Mode.MINOR,0.069,0.706,60
045ZeOHPIzhxxsm8bq5kyE,Out Of The Woods (Taylor's Version),2016,0.000512,0.547,235800,0.885,9.37e-05,0.39,-5.961,Mode.MAJOR,0.0418,0.192,81
17zC9AEvxzPsu8OFc9rmev,Wipeout,1987,0.00222,0.761,267707,0.545,2.24e-05,0.316,-13.612,Mode.MAJOR,0.0591,0.957,36
3p1JoOEhVkEnTaa4JzTMSk,For the Love of Money,1974,0.236,0.679,439867,0.802,2.33e-06,0.132,-7.739,Mode.MAJOR,0.0406,0.894,57
1klFQ3R5AN86f0moMUdSYS,Secret Journey,1982,0.00247,0.559,213693,0.707,0.00516,0.178,-9.68,Mode.MAJOR,0.0331,0.301,43
2jATUzETZL49e6SywauZKE,Va Va Voom,2013,0.0625,0.648,183560,0.836,0.00995,0.202,-3.394,Mode.MAJOR,0.0316,0.705,76
2KVOEdNDWrMfc5AlMEF0lm,Pick Up The Pieces,1968,0.435,0.511,169813,0.644,5.31e-06,0.264,-7.663,Mode.MINOR,0.032,0.731,10
7dVINsv6faqqTUelZdvd5U,Love of a Woman,2002,0.239,0.324,217533,0.574,0.0,0.143,-5.647,Mode.MAJOR,0.0292,0.335,47
7hhM21KMcPKATt1XebYE5i,Ring Dang Doo,1965,0.704,0.808,148493,0.739,0.0,0.0981,-9.827,Mode.MAJOR,0.0523,0.962,29
21jGcNKet2qwijlDFuPiPb,Circles,2020,0.192,0.695,215280,0.762,0.00244,0.0863,-3.497,Mode.MAJOR,0.0395,0.553,88
0gJj33ghcMjK7m2ORh0ZZk,"The Cover of ""Rolling Stone""",1972,0.201,0.614,172493,0.56,0.0,0.214,-8.168,Mode.MAJOR,0.0699,0.826,58
3ZlGwCGlf0pMHZhEHpa3wJ,I Pray (Never Forget),2002,0.586,0.724,227627,0.441,0.0,0.095,-7.341,Mode.MAJOR,0.0277,0.675,45
1f94GhohgeVq9SNwyFI691,Can't Get It out of My Head,1975,0.748,0.226,261467,0.382,0.0084,0.131,-14.449,Mode.MAJOR,0.0281,0.33,54
2K87XMYnUMqLcX3zvtAF4G,Drag Me Down,2015,0.109,0.73,192120,0.703,0.0,0.0657,-5.672,Mode.MINOR,0.0369,0.595,81
2p87CAEgL7eJzVgNZt2M0J,Mothers Talk,1986,0.00379,0.608,306320,0.92,0.00625,0.357,-11.807,Mode.MAJOR,0.051,0.58,47
2kkvB3RNRzwjFdGhaUA0tz,Layla,1971,0.577,0.404,423840,0.902,0.297,0.287,-3.88,Mode.MAJOR,0.0665,0.497,75
4Iedi94TIaB2GGb1nMB68v,On Me,2021,0.00327,0.856,135960,0.564,0.0,0.134,-6.295,Mode.MINOR,0.392,0.483,76
52LRCeDADRBJmxqoT562yK,"Twilight World - Superb, Superb, Mix",1988,0.293,0.762,389387,0.596,0.1,0.332,-12.11,Mode.MINOR,0.0291,0.932,38
3v9xlH6BpmRbqL7hgNJhfT,I Get Around (Mono),1964,0.36,0.39,134387,0.625,0.0,0.0663,-7.813,Mode.MINOR,0.0537,0.514,68
1sEDn0QkcjWGVoti0Da4kA,Babylon,2001,0.0598,0.737,265667,0.543,0.00993,0.103,-10.403,Mode.MAJOR,0.0374,0.255,69
5X3JIyJzDdB8SIRjzH4fvm,She's About a Mover,1965,0.166,0.631,145147,0.805,3.46e-06,0.068,-5.063,Mode.MAJOR,0.0286,0.861,36
3HGctlDltHdllOSTogGKhJ,Prayer,2002,0.000642,0.65,218973,0.914,1.23e-06,0.0251,-4.672,Mode.MAJOR,0.0716,0.586,62
6vUPPEN2V2lZ78b6DyEIjZ,What It's Like,1999,0.0904,0.679,303133,0.557,0.0324,0.0866,-7.423,Mode.MAJOR,0.0281,0.405,70
40zp4lswjHlH7t2eByjg7z,When the Lights Go Out - Radio Edit,1998,0.0636,0.854,249600,0.827,0.0,0.123,-6.424,Mode.MAJOR,0.0335,0.961,49
6Qn5zhYkTa37e91HC1D7lb,Whatever It Takes,2018,0.0362,0.672,201240,0.655,0.0,0.117,-5.021,Mode.MINOR,0.0311,0.556,84
57TaM8GozkJBz90xvQ1xME,Living Next Door to Alice,1976,0.106,0.566,207173,0.585,0.0,0.23,-7.532,Mode.MAJOR,0.032,0.75,62
6qHg6trMgxUz7TuAgc4gnC,Don't Be Stupid (You Know I Love You),1998,0.159,0.782,214011,0.657,0.0,0.351,-4.952,Mode.MAJOR,0.0321,0.84,54
49ao0WBRGtfYqcfPOwEhPo,Mutual Surrender (What A Wonderful World),1986,0.37,0.665,265667,0.886,0.000849,0.212,-10.864,Mode.MINOR,0.0314,0.965,10
2gJDyiRxxIglLXp545SPVL,I Knew You Were Waiting (For Me),1987,0.231,0.705,240120,0.842,0.0,0.382,-6.171,Mode.MAJOR,0.0503,0.712,64
3T3Epzn2xHawkZ7uzxR13p,The Real Thing,2006,0.0707,0.494,201667,0.87,2.98e-05,0.0798,-4.33,Mode.MAJOR,0.0413,0.504,30
2V2pxcEfn5zs79sE7qcewA,Now And Forever,1994,0.661,0.441,214827,0.258,0.0,0.106,-11.227,Mode.MAJOR,0.0276,0.172,68
1fMGRxKRtIKNyaMMGrzInM,Good Morning Judge,1977,0.0185,0.737,174667,0.642,0.00415,0.0726,-9.492,Mode.MAJOR,0.0916,0.467,51
6qfN0cRXRnOCa7U3ITrRzL,Time Out Of Mind,1981,0.103,0.896,253875,0.329,0.00836,0.0547,-16.998,Mode.MAJOR,0.0726,0.964,48
5MsZIaCYY6Tsdph0LiB0hE,Alone Together,2014,0.0013,0.552,203413,0.915,3.74e-05,0.206,-3.713,Mode.MAJOR,0.0559,0.606,62
35xAXJ0EVKTS78XgcEB7GU,"Get Down, Get Down (Get on the Floor) (Rercorded)",1975,0.196,0.689,176920,0.555,0.0,0.148,-9.205,Mode.MAJOR,0.0377,0.831,10
42B6mMkWVI3sU7f14JTYJn,Room To Move,1989,0.0256,0.5,276800,0.813,0.000143,0.0607,-10.397,Mode.MINOR,0.062,0.704,26
1mdfrHeZzxjz0FJ4BKRuxS,Puppy Love - Remastered,1960,0.701,0.234,161533,0.443,0.0,0.25,-7.605,Mode.MAJOR,0.0361,0.448,60
62PQXBFeAgS3iUseNRVPpF,It's All Right - Single Version,1963,0.256,0.558,167973,0.365,0.0,0.341,-15.422,Mode.MAJOR,0.25,0.635,50
2m9oEvjYdhuF3KATDbYgWB,Back And Forth,1987,0.0495,0.908,392267,0.424,0.00636,0.0467,-13.362,Mode.MINOR,0.0485,0.941,40
1Ddm8BDBLKHJ3lgZ7OfMds,My Heart Cries for You,1964,0.767,0.42,169880,0.262,0.0,0.308,-12.448,Mode.MAJOR,0.0323,0.507,20
5TRDExTcoThDZZ1myVFtlo,Why Me,1980,0.077,0.359,233800,0.522,0.000127,0.299,-10.434,Mode.MAJOR,0.0584,0.712,32
6dFgL7VMBsjZvcVVI3azR5,"Whatever You Got, I Want",1974,0.255,0.715,175600,0.697,0.0,0.0792,-6.994,Mode.MINOR,0.0547,0.928,19
0jUfBCWrfrZGueD8MjvgMo,The Game Of Love,1965,0.0865,0.575,127093,0.825,0.0,0.193,-4.251,Mode.MAJOR,0.0311,0.963,51
7gMOe0gXYcELUoVugfMmHP,You May Be Right,1980,0.175,0.567,253200,0.945,2.6e-06,0.35,-7.243,Mode.MAJOR,0.0458,0.961,65
3dIBiWACV8dHz7HYn3fi7V,(Want You) Back In My Life Again,1981,0.0858,0.807,220507,0.54,8.95e-06,0.0746,-12.467,Mode.MINOR,0.0345,0.849,38
6SEMWLEAQs90K4XSacidwM,Some Velvet Morning,1968,0.835,0.295,221523,0.376,1.81e-05,0.129,-12.458,Mode.MINOR,0.0325,0.312,38
0sL2gIDdJ5Qb4J9C7ggmln,Rainbow in Your Eyes,1976,0.289,0.284,252667,0.638,0.0,0.112,-8.094,Mode.MAJOR,0.0696,0.5,18
5uEYRdEIh9Bo4fpjDd4Na9,Goosebumps - Remix,2021,0.418,0.841,162803,0.593,0.0,0.124,-7.846,Mode.MAJOR,0.0379,0.808,79
5FrCb3dn8zBDQidICpI4Q5,We Got More Soul,1969,0.00326,0.825,199947,0.657,0.317,0.0802,-10.543,Mode.MAJOR,0.0512,0.846,38
7xQAfvXzm3AkraOtGPWIZg,Wow.,2019,0.136,0.829,149547,0.539,1.78e-06,0.103,-7.359,Mode.MINOR,0.208,0.388,83
6tsojOQ5wHaIjKqIryLZK6,All My Life,2002,0.000218,0.577,263440,0.604,0.000579,0.477,-5.703,Mode.MAJOR,0.0495,0.637,75
7sP4EhJqFnud6mrG6VbjQx,Too Hot Ta Trot,1977,0.237,0.853,337680,0.771,0.000361,0.0536,-6.599,Mode.MAJOR,0.127,0.898,39
00cs7mlkTcIIoWnm8G0U0l,Wigwam,1970,0.755,0.407,188253,0.47,0.0216,0.0976,-8.64,Mode.MAJOR,0.037,0.227,42
4mcZYzoGwPRDdhWVlygiHf,Refugee,1980,0.0273,0.579,201693,0.705,0.0,0.0704,-4.911,Mode.MINOR,0.0339,0.761,68
32eocfSVD7TE19CJN7hzK3,Sacred,1961,0.64,0.568,136000,0.505,0.00018,0.155,-9.208,Mode.MAJOR,0.0281,0.466,14
4072P1aXhii6dNjsbn9PES,Love The World Away,1980,0.729,0.316,192400,0.277,0.0,0.175,-13.753,Mode.MAJOR,0.0256,0.301,44
2iiR33RplLoOfgQv6DeNi0,Sooner or Later,1975,0.0638,0.45,210547,0.789,3.25e-05,0.168,-6.528,Mode.MINOR,0.126,0.779,16
7HIG9Utsra6sL79nA1Tn0y,Honky Tonk Women,1969,0.279,0.548,181396,0.778,0.0247,0.0484,-6.367,Mode.MAJOR,0.0551,0.969,70
7jk7gqyEonmVVYahZN5zhW,Circus,2008,0.147,0.791,192360,0.733,0.000381,0.0713,-5.215,Mode.MINOR,0.052,0.761,78
1c8gk2PeTE04A1pIDH9YMk,Rolling in the Deep,2012,0.138,0.73,228093,0.769,0.0,0.0473,-5.114,Mode.MAJOR,0.0298,0.507,82
2XU0oxnq2qxCpomAAuJY8K,Dance Monkey,2019,0.692,0.824,209438,0.588,0.000104,0.149,-6.4,Mode.MINOR,0.0924,0.513,77
5zdUc1JRCImBYcDWgvFNpE,Caught Up,2005,0.027,0.817,224640,0.806,9e-06,0.119,-4.606,Mode.MAJOR,0.0623,0.805,74
62NJcC5piTuieIFiDZxiz1,With Your Love - Remastered,1976,0.622,0.536,216240,0.527,0.000334,0.0937,-11.092,Mode.MAJOR,0.0327,0.48,44
2bjS5uN3J3fqSRuedR1OlA,That's Old Fashioned (That's the Way Love Should Be) [Single Version],1962,0.75,0.718,144920,0.562,0.0,0.164,-7.279,Mode.MAJOR,0.0283,0.92,15
43btz2xjMKpcmjkuRsvxyg,Jack & Diane,1982,0.0365,0.811,254493,0.41,6.63e-06,0.0799,-8.214,Mode.MAJOR,0.0391,0.626,75
6lZfmYCrkpHf89XZQ3UWcH,Can't Help Falling In Love,1987,0.944,0.289,205307,0.103,1.3e-06,0.0708,-21.988,Mode.MAJOR,0.0376,0.162,22
1uzcPl4GZSU9Ysl1ZcMLTb,Since I Lost My Baby,1965,0.13,0.52,174627,0.679,1.74e-06,0.0556,-5.888,Mode.MAJOR,0.0259,0.92,46
0bMG9mHnuAxsb18b2SLAVD,I Don't Want To Be A Hero - 2008 Digital Remaster,1988,0.228,0.68,217627,0.881,0.0,0.363,-6.774,Mode.MINOR,0.0336,0.946,52
2nBY2iQvxOIXrdlJvg7ZPo,Uh Huh,2002,0.0881,0.855,223293,0.681,3.7e-06,0.0592,-4.955,Mode.MAJOR,0.0688,0.908,47
591ks2A0o7ratTpiRdI7M6,Heart On Ice,2020,0.0493,0.732,159670,0.387,0.0,0.141,-8.47,Mode.MINOR,0.0741,0.242,72
3yzM3pkIF5rlllUAAhFPx7,Wherever I Lay My Hat (That's My Home),1983,0.225,0.61,250160,0.39,0.0,0.0888,-12.959,Mode.MAJOR,0.0576,0.536,49
1R1z2tryTXZApOWozqOM6j,With Pen In Hand,1969,0.304,0.311,244133,0.268,1.07e-05,0.69,-15.387,Mode.MINOR,0.0455,0.306,27
2tUBqZG2AbRi7Q0BIrVrEj,I Wanna Dance with Somebody (Who Loves Me),1987,0.207,0.709,291293,0.824,0.000307,0.0888,-8.824,Mode.MAJOR,0.0453,0.867,84
6791CftomEGKCNbweNuwgb,You're All I Need to Get By (feat. Deniece Williams),1978,0.201,0.328,160000,0.782,0.0,0.209,-8.239,Mode.MAJOR,0.114,0.693,15
7qSd3WHSPUtmt6c36pwJaY,Fading Like A Flower (Every Time You Leave),1991,0.195,0.609,230680,0.668,0.0,0.219,-5.738,Mode.MAJOR,0.026,0.319,48
1fZhHANKVFNZ9W8iSh76gF,Stolen,2007,0.00143,0.636,199107,0.838,1.22e-05,0.0573,-3.988,Mode.MAJOR,0.0329,0.318,52
2mhVy5a8BmJ1t3YFk9DlWi,Time to Get Down,1973,0.274,0.7,172240,0.542,0.0,0.187,-11.131,Mode.MINOR,0.0469,0.905,39
6i9b14YXyWIMiQg26IWYA5,Different Worlds - theme from the TV series Angie,1979,0.037,0.604,138760,0.549,0.0,0.0856,-13.252,Mode.MAJOR,0.055,0.704,20
43E8HJODvqKcfLeEp0Gbl2,Feel That You're Feelin' - Remastered,1979,0.387,0.652,332360,0.718,7.07e-05,0.0584,-6.873,Mode.MAJOR,0.0357,0.816,33
5piWzIoOx8VJbtWHP3KYOX,Sunshine,1977,0.277,0.374,292173,0.684,0.0158,0.159,-6.472,Mode.MAJOR,0.0639,0.742,42
3qq7parQQaohn9N7qKrKtE,The Entertainer - The Sting/Soundtrack Version/Orchestra Version,1974,0.873,0.615,183360,0.386,0.778,0.0887,-11.662,Mode.MAJOR,0.0904,0.365,46
33yeTx321qQCaLyh2nE6BY,Wives And Lovers,1963,0.449,0.354,149040,0.472,0.0,0.28,-13.215,Mode.MINOR,0.0464,0.541,49
4bZd0nRuX8HyjeXAUBczvm,I Cry,2013,0.00616,0.693,223800,0.822,1.79e-06,0.315,-5.441,Mode.MINOR,0.0439,0.763,68
0O1x2tRm8ZpfDbcpOWZp7z,American Country Love Song,2016,0.0457,0.529,199747,0.891,0.0,0.0942,-4.36,Mode.MAJOR,0.043,0.329,60
698R7h4SU5zyNil1iReHAX,I Know,1995,0.0502,0.589,227827,0.962,0.00225,0.242,-6.815,Mode.MAJOR,0.181,0.503,51
7wBThXx7BGZHJJ3aN3OPvv,Confessions Part II,2004,0.0586,0.845,211200,0.467,0.0,0.0694,-7.674,Mode.MAJOR,0.138,0.702,76
